P,Q,R
-0.007127106,0.015071069,0.0019072867
-0.00052204344,0.00072328205,0.005613749
-0.006008743,0.019571094,-0.0023557101
0.008958276,0.020628173,0.0039533395
-0.006838925,0.024398943,-0.0072219092
-0.0010339532,0.006443008,0.0050066398
-0.0105564,0.023059493,-0.0013028691
-0.00025307236,0.009146666,0.0076139546
-0.0068034176,0.028720822,0.001189776
0.005342289,0.0072207446,0.008056855
-0.007577706,0.025853526,0.0017274175
-0.00073676696,0.002117772,0.007863411
0.0013377663,0.011789798,0.008462173
-0.0054950053,0.0048766504,0.0051408117
0.004577914,0.0046741646,0.009093177
-0.00020965727,0.0066820146,0.0067349016
-0.0048293495,-0.0054006507,0.004793601
-0.0014974689,0.0025577582,0.00796085
-0.005381049,-0.003202537,0.008407017
-0.0071653905,0.0264004,-0.002665338
0.0034389507,0.0083063925,0.0021723304
0.009990048,0.017080814,0.005960318
-0.009289747,0.024072777,0.005210131
1.2949728e-05,0.008398665,0.0055522867
-0.0049230307,0.0138086025,-0.0024027643
-0.010854882,0.01130211,0.0002526362
-0.0033683132,0.0075249705,-0.0037521843
-0.0012223519,0.008229092,0.00723711
0.010120557,0.009506649,0.010360083
-0.015120799,0.015187896,-0.0007824164
-0.004324034,0.024634216,-0.0064817946
-0.0053782123,0.025790552,-0.010947413
-0.00048898126,0.010723975,0.0027474915
-0.0066128564,0.025578069,-0.0017032484
-0.0020907263,0.005783613,0.010465372
-0.006423003,0.026474392,-0.0031719503
-0.00341552,-0.005829862,0.007657639
-0.0021684994,0.0067691035,0.014993365
0.004939492,0.008079361,0.008088611
-0.0006086574,0.0044595455,0.009484761
-0.0012231153,-0.0032296248,0.011192271
-0.0068551474,0.027651628,-0.003982511
0.004532923,-3.1471416e-05,0.0016638179
0.0020524098,-0.0012884298,-0.0007004577
-0.0109303165,0.0045574685,0.001322871
0.005349333,0.008326104,0.004659055
-0.0010046402,0.0075281705,0.005846179
0.008205687,0.006440898,0.012837232
-0.0067502446,0.033684477,-0.0035969778
0.0015084195,-0.0013173678,-0.0014089374
0.0028073504,0.0074703568,0.0036357364
-0.008972493,0.026712699,0.004372404
-0.00013638005,0.010223212,0.0032112747
-0.0073226714,0.027271552,0.0019376178
0.002745815,0.021612795,0.0044031995
-0.0002031034,0.0046887035,0.0062265582
0.007903616,0.004913422,0.006530928
0.0043495484,0.000970285,0.003231379
0.00053423975,0.004595147,0.007977723
-0.0062663974,0.025213117,-0.010898603
-0.00096312235,0.012316909,0.0062666214
-0.0019621737,0.005603107,0.009793522
-0.008291771,0.02800367,0.003044769
0.0035119304,0.006409646,0.0018972451
-0.005134466,-7.7817735e-05,0.0068241083
-0.0012603014,0.0024460703,0.0002569466
-0.0006452592,0.005028113,0.0059486562
-0.01169279,0.0074229846,0.00067959435
0.0018791403,0.006286405,0.0068253353
-0.0006140993,0.009272396,0.008442565
-0.000548418,0.0047308574,0.009128056
-0.0003752249,0.013113292,0.0060616713
-0.003481548,-0.0027008287,0.0075123874
0.0031290352,0.00239757,-0.00037408163
0.00045389478,0.005435201,0.0074642906
0.009113602,0.000768063,0.011137602
-8.257507e-05,0.009039912,0.004262082
-0.00077331625,0.00885241,0.007721195
0.00046206752,0.011587945,0.0067266617
0.011797908,0.01249158,0.0044863443
-0.0051977756,0.019827148,-0.0044159773
-0.00679385,0.023390563,-0.010309998
-0.0010057044,0.013262597,0.0048788623
-0.014450432,0.01364146,-0.00025518064
-0.0055636354,0.024553323,-0.0048962873
-0.00055923586,0.008017793,0.0071911886
-0.0071560806,0.025195029,0.00012099739
-0.001973237,-0.0052721505,0.0063962964
-0.010255674,0.01773421,-0.00054011017
0.0023576352,0.024143096,0.0021891664
-0.00092835585,0.0029553506,-0.0015522158
-0.0038879048,0.0052741994,0.010783168
-0.0030317525,0.012888984,-0.0024749092
-0.002543248,-0.0034979817,0.006135832
-0.0016155927,0.014137016,0.0028663452
0.0007987909,0.0044608023,0.008580268
-0.00067609234,-0.0015963555,0.0027007693
0.016927421,0.0116244545,0.012060806
-0.0051863096,0.01907984,-0.0023981836
0.00035294003,0.010901326,0.0026070396
-0.000837714,0.0092979465,0.008325406
-0.0034632413,-0.004845498,0.0066654915
0.015205782,-0.00012302116,0.016138345
0.011583625,-0.0035518706,0.0066052685
0.00057249755,0.0038288138,0.0053251446
0.009120083,0.0027529562,0.008175985
-0.00402485,0.003705782,0.008333394
-0.000725707,0.013171346,0.005046987
-0.005089537,-0.0029582733,0.008081216
-0.00094477035,-0.0056098644,0.0053048595
-0.00094735314,0.0003070229,0.0054125064
-0.0038410216,-0.0047878977,0.004511003
-0.0010217534,-0.00021621915,0.0060729194
-0.003248813,0.017526196,0.0009146315
0.005341048,-0.00041510919,-0.0011208538
0.00040882383,0.0035540904,-0.0028231
-0.0070592463,0.024976516,-0.00069061527
-0.004690443,-0.0022261385,0.0072999834
-0.003984931,0.022279749,-0.009671069
-0.00010469322,0.008026792,0.0071345987
0.013348133,0.013240729,0.009746589
0.008592137,0.0066799894,0.012800555
0.0056733973,0.008961223,0.006201717
-0.0036601305,-0.005813278,0.0074082837
-0.007947538,0.025303902,-0.0065342863
-0.0032363639,0.024366897,-0.0045567844
-0.0023945714,0.03206971,0.0007410555
0.0002067568,0.0022617816,0.007438944
-0.008277161,0.0033322736,0.012998459
-0.003468365,0.004859516,0.007922022
-0.0014748856,0.00851668,-0.00079265574
0.00023880576,0.00034216905,-0.0017504649
-0.01777052,0.018922841,-0.00319106
0.019494396,0.012866152,0.008493513
-0.004316207,-0.005033809,0.0066806264
-0.0038063782,0.0045319083,0.007729676
-0.0061458685,0.012730833,0.006589519
-0.0044290125,0.009972786,0.010583127
-0.0039091683,0.008214093,0.007865392
